7124,40.62524, -96.96208
7125,40.62524, -96.96208
45346,40.63616, -96.94745
44059,40.58170, -96.96776
36901,41.98490, -98.08457
6934,42.61956, -97.26396
6933,42.61956, -97.26396
36173,40.57081, -98.38443
35619,40.51631, -98.38298
42511,40.57246, -98.40204
40347,40.60083, -98.39486
6865,40.58568, -98.39243
11089,40.61945, -96.63240
41253,41.18873, -96.04293
31800,40.88088, -96.68199
36440,40.84276, -96.80777
41483,40.79182, -96.70375
40500,40.82133, -96.65377
37867,40.77009, -96.67286
37912,40.81341, -96.63603
41431,40.85705, -96.63515
43690,40.81362, -96.70774
40159,41.83663, -97.45264
37834,42.12640, -98.02851
23979,41.12534, -101.71400
24738,41.10992, -101.71663
30464,41.12576, -101.71056
29979,41.26554, -96.09098
23017,41.23275, -96.03631
11169,41.24814, -95.94382
6991,42.19905, -97.52796
6992,42.19905, -97.52796
30036,41.05723, -96.03922
45501,41.00370, -95.89379
19505,41.01116, -95.88432
46242,41.21383, -98.45143
44909,41.86640, -97.18962
146,40.12023, -96.66210
46139,41.13651, -95.89875
44035,41.14185, -95.96605
44835,41.14100, -95.97351
42195,41.15744, -95.92957
45437,41.05268, -102.06983
46128,41.54480, -96.11237
13635,41.54370, -96.13525
42903,42.59880, -97.64489
26233,41.40139, -99.62310
10256,41.08292, -101.88809
38715,42.74140, -97.50541
26681,42.73241, -97.49613
16808,40.01453, -101.93964
5679,40.01403, -101.93956
40729,40.01393, -101.93979
42567,41.47279, -96.20191
44877,41.17628, -96.02481
44489,40.85801, -96.68358
45031,40.75537, -96.66478
43683,40.84273, -96.78648
38513,40.82802, -96.64475
37928,40.81341, -96.63603
38583,40.86658, -96.72292
34915,40.83497, -96.65374
40023,40.72883, -96.66352
39293,40.72883, -96.66352
31854,40.75284, -96.64200
31653,40.85709, -96.63424
601627,40.78535, -96.62506
621288,40.84524, -96.68212
627511,40.78617, -96.65372
45728,42.83005, -98.46620
44676,40.19888, -100.62586
3433,42.03402, -97.41058
31894,41.12540, -101.71400
42135,41.27760, -96.09999
42232,41.25770, -96.02392
39045,41.29076, -96.18274
44310,41.20984, -96.02369
37153,40.87637, -97.10159
3785,40.92227, -97.10357
17457,40.91132, -97.09912
34962,41.03898, -96.35700
46145,41.03812, -96.35820
43786,41.03912, -96.37097
28523,41.43875, -97.36919
41577,41.43106, -97.37204
42422,41.45328, -97.37701
43712,41.43839, -97.33709
16126,41.43870, -97.32971
39444,41.70661, -97.36339
11030,41.20562, -97.02308
28532,41.25394, -97.12990
39597,40.09559, -98.95359
6635,40.09572, -98.95359
46247,40.09564, -98.95361
30127,40.52223, -97.60284
6860,40.52567, -97.60165
40841,40.53006, -97.59588
20946,40.52440, -97.60371
45227,41.13275, -96.24955
1378,40.69933, -99.08196
45419,40.67556, -99.08513
39979,40.69535, -99.08173
28403,40.67993, -99.08471
23065,41.69927, -97.02153
36413,40.81360, -96.70165
36597,40.83046, -96.60596
38179,40.84254, -96.68521
37936,40.81341, -96.63603
25258,40.81362, -96.70774
44479,40.81362, -96.70774
44441,40.79912, -96.72716
45568,41.15662, -99.15576
37882,41.12066, -100.76324
44815,41.12208, -100.76041
19141,41.12066, -100.76324
21378,42.45734, -98.66238
31368,42.45754, -98.64619
45470,41.28846, -96.08147
45537,41.22642, -96.08155
46052,41.22356, -96.12001
45988,41.20629, -96.08149
44257,41.25761, -95.94580
19827,41.27834, -96.09826
42998,41.27780, -96.02470
43537,41.22915, -96.13841
36355,41.23398, -96.10164
31998,41.20977, -96.15343
10274,41.23398, -96.14323
12573,41.28657, -96.05272
26365,41.30727, -96.07385
44239,41.05004, -95.95805
29991,41.00801, -95.90143
33267,41.05134, -95.92394
42909,40.41642, -97.72322
45071,40.91740, -96.52636
45301,40.35068, -99.16988
46246,41.14185, -95.96605
43057,41.67966, -97.56670
42492,41.45150, -96.48294
42516,41.45140, -96.49761
22648,41.45147, -96.48918
43832,41.45145, -96.50239
45367,41.69177, -97.48498
24959,40.68845, -99.08469
991,40.67261, -99.08602
46245,41.14619, -96.12182
44248,40.77802, -99.74152
37579,40.74681, -99.74161
39810,40.74563, -99.74010
43681,40.81689, -96.68747
43688,40.82801, -96.67307
43684,40.85499, -96.68209
40033,40.83830, -96.78664
31575,40.81582, -96.70294
30960,40.82805, -96.65179
30914,40.86710, -96.72335
42843,40.81949, -96.65375
21535,40.85797, -96.68190
605568,40.79620, -96.65367
614931,40.81258, -96.67260
28622,41.82870, -97.45499
35191,41.84449, -97.45656
44803,41.82869, -97.44347
7001,40.49806, -98.95179
7000,40.49806, -98.95179
33700,40.69704, -95.89346
39882,40.67355, -95.84346
43068,40.67163, -95.85905
43304,40.67270, -95.85903
28241,42.03274, -97.42674
43773,41.12431, -100.76399
46254,41.13749, -100.76172
35365,41.13632, -100.76333
37322,41.29693, -96.09478
37732,41.27345, -95.94704
42349,41.28152, -95.94642
38495,41.23323, -96.08295
1096,41.29911, -95.94696
45182,41.23255, -96.19061
46179,41.23145, -95.94708
45941,41.29911, -95.95654
44969,41.23309, -96.17850
30842,41.31026, -96.05249
18398,42.19911, -97.52453
44944,40.53361, -98.38302
46225,40.60664, -97.93825
22327,40.39282, -95.83949
15491,40.39282, -95.83949
27742,41.75600, -103.32425
37419,41.40162, -99.64059
44207,41.40172, -99.63613
41716,41.43857, -97.35446
36879,41.41250, -97.36796
37130,41.43860, -97.31809
26098,41.43349, -97.36818
30910,42.02427, -96.27066
43846,41.43441, -96.49860
41100,41.45421, -96.49002
43226,40.92686, -98.35674
46113,41.14031, -96.24818
33612,41.13149, -96.25335
24629,42.42970, -97.09097
28983,40.84065, -96.63319
31204,40.88131, -96.68331
40569,40.81372, -96.73106
37899,40.84539, -96.68873
40048,40.82186, -96.65375
35017,40.87885, -96.68249
42813,40.81371, -96.72561
45013,40.79770, -96.74935
44493,40.81508, -96.70402
13043,40.81908, -96.68741
42937,42.11855, -96.35526
46223,40.19880, -100.63469
37071,40.20560, -100.61607
41929,40.19834, -100.61198
45328,41.20058, -96.10447
43853,41.23176, -95.93447
1334,41.21036, -95.94302
22642,41.25668, -95.95976
35074,41.25464, -95.93328
39714,41.26614, -96.10057
40974,41.23322, -96.08165
41308,41.25913, -96.09098
38961,41.28227, -96.10889
36908,41.27949, -95.94230
24255,41.22694, -96.13325
627332,40.96033, -96.76450
43002,42.23135, -97.01812
27301,42.23371, -97.01011
46231,42.19121, -97.07629
3719,42.23553, -97.00469
39692,40.87713, -97.59751
17983,40.28575, -96.74689
22021,40.26586, -96.74748
6522,40.26584, -96.74920
35277,41.29332, -98.36996
8971,40.14655, -97.18197
46144,41.45032, -96.45673
45378,41.43441, -96.49860
44190,41.45244, -96.44968
5618,40.43745, -99.37130
39105,40.44616, -99.36110
46236,41.23597, -103.66166
41588,41.17633, -96.06639
45066,40.81341, -96.63665
45855,40.85720, -96.67204
42067,40.81411, -96.78779
626697,40.85746, -96.67371
39637,40.49774, -98.94776
40197,40.49779, -98.94779
41256,40.48882, -98.95884
42427,41.31877, -96.02378
43579,41.28161, -96.05270
40953,41.26286, -96.11238
40661,41.32019, -96.04373
28429,41.30835, -96.05250
7233,41.28446, -96.04878
15387,41.26508, -95.99007
44779,41.23323, -96.17910
37844,41.16082, -95.99603
25684,41.15779, -96.04294
25189,42.37875, -97.36323
22389,42.37287, -97.35981
3869,41.21252, -98.45806
41875,41.21074, -98.45146
24793,41.21260, -98.45139
20628,40.96701, -97.49767
37277,42.87384, -100.55062
42549,42.86786, -100.55065
24309,40.74400, -97.42534
45753,41.21949, -96.62170
43969,41.21005, -96.61969
43564,41.39702, -98.39593
33501,40.82769, -97.59746
2951,40.85985, -97.59920
5721,40.86999, -97.99764
44810,40.86811, -97.99757
14211,41.25951, -96.13107
17053,41.78207, -99.13608
25985,41.78168, -99.13458
25190,41.78252, -99.13566
41559,41.43106, -97.37204
43007,41.67966, -99.00597
17112,40.06000, -95.60178
40384,40.06556, -95.62234
40117,40.07386, -95.60350
34623,41.37869, -96.47899
22813,41.40848, -96.53113
11455,41.39336, -96.50526
46226,40.52619, -97.60109
41922,42.71384, -97.26887
44133,40.50881, -101.64313
7682,40.51644, -101.64310
15117,40.70045, -99.08013
46229,40.74523, -99.08270
30003,40.69935, -99.09905
40911,40.67638, -99.08563
37894,40.67003, -99.08240
38111,40.68500, -99.08338
43968,41.17980, -96.04422
31225,40.81400, -96.65367
21623,40.79151, -96.69838
44459,40.81362, -96.70774
22303,41.82843, -97.45498
23996,41.82764, -97.45500
26758,41.82843, -97.45498
35047,40.66367, -95.85927
34682,40.67494, -95.87929
38311,40.67667, -95.85576
15228,42.02018, -97.43578
37397,42.02596, -97.40696
38854,42.04721, -97.42568
5612,42.02389, -97.42650
43890,41.12491, -101.71906
29784,41.26331, -96.02320
14121,41.22090, -95.97585
14405,41.26329, -96.03043
18113,41.25981, -95.95652
35840,41.29106, -96.14360
39547,41.25966, -95.93746
33905,41.22139, -95.97585
37121,41.28885, -96.15823
11424,41.25545, -95.92980
39824,41.60330, -98.92932
29096,40.05195, -95.42570
38107,42.47611, -96.41308
43442,42.47719, -96.41307
39758,42.47800, -96.41314
25068,42.46981, -96.41363
28837,42.94085, -100.24725
28557,42.94085, -100.24725
5228,42.80952, -97.24624
28103,42.87384, -100.55062
36591,42.01364, -96.57277
41279,40.52645, -99.63394
45725,40.52718, -99.63391
13683,41.42927, -97.35719
44635,41.43856, -97.31496
46100,41.44010, -97.38623
35382,42.00727, -96.24983
42507,42.00800, -96.24983
28296,42.00751, -96.24845
20181,41.98210, -98.08462
26754,40.59139, -99.86137
20934,40.70582, -100.21466
34202,40.60108, -98.39214
40115,40.58679, -98.39241
39332,40.58425, -98.38929
36025,40.58547, -98.41341
44194,40.56798, -98.39506
46230,40.58568, -98.39243
45808,40.81362, -96.70774
43632,40.81360, -96.70048
45067,40.80466, -96.70262
41400,40.77201, -96.62268
46222,40.19912, -100.62586
43081,41.15233, -100.80038
43133,41.12615, -100.75881
44985,41.13463, -100.76391
43026,41.21261, -96.10703
39306,41.26069, -95.94059
40291,41.21958, -96.14067
23533,41.26907, -96.06553
22987,41.27830, -96.09826
21894,41.34012, -95.96062
45399,41.20688, -96.19152
46024,41.23789, -96.01003
45303,41.26675, -96.04779
40442,41.13738, -96.02810
36114,41.43896, -97.05974
38288,41.46032, -97.04441
43352,41.45265, -97.06242
24951,41.45265, -97.06003
42640,41.68143, -98.01347
37562,41.66903, -98.01355
44937,40.04829, -101.53278
45345,40.05025, -101.54090
23900,40.05777, -101.53162
45162,42.59135, -97.64579
42575,41.55996, -98.14622
40885,41.56001, -98.14609
37992,40.84557, -99.98593
41715,40.62526, -96.95748
41987,40.62524, -96.95695
39339,40.92089, -100.16667
42779,40.92420, -100.16473
46224,41.13959, -96.25540
42932,40.69935, -99.09901
35432,40.72327, -99.08390
40489,40.67343, -99.08368
25330,40.67360, -99.08493
24936,40.67364, -99.08494
15244,40.68627, -99.08467
46228,40.77986, -99.74172
39263,40.83872, -96.78502
621741,40.84254, -96.68521
608923,40.82049, -96.68232
45833,40.82750, -96.63053
45821,40.85534, -96.64775
45827,40.83549, -96.73029
40416,41.46188, -96.77862
24341,41.46326, -96.78016
26694,41.46186, -96.77979
29562,41.12698, -100.76292
39837,41.12968, -100.76399
6447,41.13875, -100.75757
45237,41.23378, -96.14146
46022,41.27777, -96.03705
42224,41.20652, -96.15688
40893,41.21958, -96.14067
33995,41.20396, -96.12517
41756,41.26556, -96.09101
26282,41.23919, -95.97582
31317,40.34888, -101.10771
17078,41.62284, -98.23908
5513,41.56992, -97.86418
27139,40.11923, -96.66214
12734,41.23383, -96.39612
28399,41.24563, -96.39719
37366,42.03368, -97.41685
44247,42.01933, -97.40291
43847,40.65763, -96.17903
3340,42.23154, -97.01776
30026,42.22696, -97.01783
43958,41.42004, -100.19474
46211,41.42265, -100.19356
22105,42.01556, -96.57291
3760,41.00645, -97.05925
44624,42.28045, -96.72814
43823,41.45159, -96.47580
36766,41.43232, -96.49489
71,41.13518, -96.25334
45969,42.61956, -97.26396
30611,42.38617, -96.58952
37767,41.70563, -97.23811
24392,41.69922, -97.02160
44487,40.84197, -96.78738
44499,40.81334, -96.62654
45829,40.83143, -96.60765
45097,40.82208, -96.68231
624465,40.85499, -96.68209
35059,40.86346, -96.68188
38525,40.83892, -96.78747
46212,40.99872, -96.16198
16285,40.99872, -96.16198
41727,40.20002, -100.62583
21323,40.20147, -100.64491
83,40.19883, -100.63612
44801,40.77218, -97.05384
43049,41.21696, -95.99040
42223,41.29063, -95.95654
42191,41.28502, -96.04829
45477,41.21745, -96.04898
1934,41.17299, -96.04209
16662,42.11411, -96.70587
35308,42.10890, -96.70710
11008,42.11406, -96.70471
46102,41.00249, -95.90556
46150,41.01332, -95.90952
40149,42.01705, -96.46302
12511,40.90736, -97.09910
28019,41.88539, -98.55350
3773,41.98728, -98.54904
37436,41.99994, -97.60110
46086,41.14526, -95.91277
24931,41.42888, -97.36727
30074,41.43106, -97.37204
14043,41.40964, -97.42777
40251,40.09608, -98.95423
17005,41.43441, -96.49860
20982,40.56797, -98.36599
27339,40.58251, -98.36043
24043,40.58679, -98.39241
42611,40.33871, -99.04357
33222,40.33862, -99.04357
46213,41.18851, -96.08358
35012,40.75668, -96.69871
39276,40.75414, -96.60499
28875,40.85729, -96.70863
620273,40.81380, -96.70107
608346,40.81242, -96.70078
30371,40.75565, -96.70017
29518,40.79169, -96.67872
42823,40.81581, -96.69213
43671,40.75540, -96.66622
12676,40.81813, -96.69985
24226,42.03279, -97.40554
45959,41.46301, -96.78019
44729,41.28749, -96.14068
29986,41.20192, -96.13886
43575,41.21263, -96.10488
43194,41.26329, -96.03194
32085,41.30672, -96.05157
36311,41.27983, -96.02392
35389,41.26095, -95.98046
26294,41.21159, -96.11812
34808,41.21815, -98.45158
45114,41.21337, -98.45707
1393,41.21337, -98.45954
45496,41.75920, -96.22164
19501,41.77557, -96.22124
35557,41.77365, -96.22132
34090,41.77444, -96.22121
25480,41.77258, -96.22128
39928,40.82844, -97.59745
36486,40.28051, -97.46376
36124,40.13949, -96.66120
25952,41.78084, -99.13530
29999,41.78156, -99.13470
19393,41.72101, -97.12207
44739,41.72078, -97.12207
18199,41.72078, -97.12215
23198,42.46656, -97.89358
44789,40.50709, -101.01960
40253,40.50709, -101.01960
22236,42.38196, -98.52858
36052,40.71619, -99.08445
36436,40.67797, -99.08508
38248,40.78221, -99.15975
34755,40.77450, -99.04668
38957,40.67259, -99.08602
28439,40.75283, -99.08401
628606,40.74258, -96.68243
38553,40.81334, -96.63057
37702,40.79164, -96.64698
41259,40.66798, -95.88400
35746,40.65482, -95.85910
37741,42.02785, -97.44668
40424,41.21227, -95.94577
33160,41.21259, -95.97898
42289,41.29960, -95.95753
45453,41.25960, -96.02386
44714,41.30174, -95.94693
40191,41.60280, -98.92808
4218,41.56765, -98.81992
44205,42.47442, -96.41317
40363,40.16528, -101.01306
28709,40.83781, -101.16512
2009,42.49820, -97.64228
36028,40.12082, -96.67149
46101,41.03914, -96.37937
31859,41.03933, -96.36832
31324,41.04109, -96.35388
44395,40.28361, -100.16622
29197,40.28201, -100.16541
46208,40.62465, -96.96145
24423,42.72878, -97.49756
18222,42.73235, -97.49891
41373,41.72369, -96.88307
43399,40.59030, -99.86270
42204,40.66785, -100.02882
39802,40.67080, -99.08880
36071,40.71307, -99.08198
36523,40.76602, -99.73962
23977,40.77290, -99.73952
45567,40.76333, -99.73959
609288,40.81578, -96.70090
609938,40.81484, -96.65367
604421,40.83601, -96.72034
616198,40.75801, -96.65380
28349,40.84424, -96.73930
41487,40.80762, -96.70707
34462,40.72313, -96.69319
45852,40.80757, -96.68529
29957,40.76586, -96.70041
40625,42.01971, -97.42649
26163,42.02556, -97.42651
46215,41.18380, -96.18559
46176,41.21973, -96.02707
3630,41.33923, -95.96122
21861,41.26375, -95.94367
21801,41.26797, -95.96024
40934,41.25913, -96.17842
40892,41.20688, -96.19152
40891,41.33701, -95.96060
39664,41.20111, -96.05234
35617,41.25480, -95.94601
33743,42.35926, -97.59691
46103,41.17557, -96.04316
44867,40.71037, -99.87337
43824,40.87087, -96.14061
